Interval=	0.005 s
7.055	0.03669779
7.06	0.03717473
7.065	0.0376804
7.07	0.03817146
7.075	0.03863141
7.08	0.03910696
7.085	0.03958321
7.09	0.04005761
7.095	0.04051165
7.1	0.04097405
7.105	0.04131082
7.11	0.04165605
7.115	0.0419619
7.12	0.04232153
7.125	0.04264714
7.13	0.04296128
7.135	0.04318135
7.14	0.04342087
7.145	0.04364665
7.15	0.04383223
7.155	0.04401873
7.16	0.04419452
7.165	0.04443427
7.17	0.04467875
7.175	0.04497459
7.18	0.04520426
7.185	0.04544088
7.19	0.04554663
7.195	0.04565979
7.2	0.04570659
7.205	0.04574716
7.21	0.04578201
7.215	0.04584469
7.22	0.04589852
7.225	0.04597309
7.23	0.0460446
7.235	0.0461123
7.24	0.04613654
7.245	0.04609563
7.25	0.04596838
7.255	0.04583471
7.26	0.04571034
7.265	0.04557877
7.27	0.04538768
7.275	0.04519858
7.28	0.04501887
7.285	0.04480145
7.29	0.04456913
7.295	0.04432301
7.3	0.04408056
7.305	0.04381467
7.31	0.04357792
7.315	0.04332976
7.32	0.04308341
7.325	0.04272563
7.33	0.04238328
7.335	0.04202446
7.34	0.04171615
7.345	0.04136411
7.35	0.04102442
7.355	0.04068522
7.36	0.04034523
7.365	0.04001509
7.37	0.03961905
7.375	0.03921945
7.38	0.03872274
7.385	0.03825863
7.39	0.03779338
7.395	0.03740133
7.4	0.03700031
7.405	0.03663537
7.41	0.03625273
7.415	0.035851
7.42	0.03537338
7.425	0.03486512
7.43	0.03428621
7.435	0.03369739
7.44	0.03310174
7.445	0.03250729
7.45	0.03194934
7.455	0.03145444
7.46	0.03095211
7.465	0.03043957
7.47	0.02991594
7.475	0.02943356
7.48	0.0289462
7.485	0.0284451
7.49	0.02797244
7.495	0.02750342
7.5	0.02703301
7.505	0.02655438
7.51	0.0260892
7.515	0.02566324
7.52	0.02521617
7.525	0.02478014
7.53	0.02443499
7.535	0.02407968
7.54	0.02375492
7.545	0.02341099
7.55	0.02310191
7.555	0.02282327
7.56	0.02256268
7.565	0.02232472
7.57	0.02206832
7.575	0.02186411
7.58	0.02165811
7.585	0.0215418
7.59	0.02142709
7.595	0.02129643
7.6	0.02116639
7.605	0.02104021
7.61	0.02091751
7.615	0.02082084
7.62	0.0207581
7.625	0.02075474
7.63	0.02074603
7.635	0.02078775
7.64	0.0208334
7.645	0.02088119
7.65	0.02095398
7.655	0.0210277
7.66	0.02114051
7.665	0.02125637
7.67	0.02139096
7.675	0.02153231
7.68	0.02167602
7.685	0.02181065
7.69	0.02196168
7.695	0.02210004
7.7	0.02224277
7.705	0.02240187
7.71	0.02256023
7.715	0.02271538
7.72	0.02281633
7.725	0.02292203
7.73	0.02302826
7.735	0.02312753
7.74	0.02322299
7.745	0.02330085
7.75	0.02338619
7.755	0.02345625
7.76	0.02344547
7.765	0.02343954
7.77	0.0234134
7.775	0.02337348
7.78	0.02336154
7.785	0.02335123
7.79	0.02332528
7.795	0.02329981
7.8	0.02328156
7.805	0.02326396
7.81	0.02325288
7.815	0.02324801
7.82	0.02323303
7.825	0.02319284
7.83	0.02316531
7.835	0.02315723
7.84	0.02316687
7.845	0.0231702
7.85	0.02317449
7.855	0.02316995
7.86	0.02315913
7.865	0.02307847
7.87	0.02299703
7.875	0.02288038
7.88	0.02276594
7.885	0.02263339
7.89	0.02251052
7.895	0.02236301
7.9	0.02220789
7.905	0.022031
7.91	0.02182681
7.915	0.02162401
7.92	0.02140049
7.925	0.02121209
7.93	0.02103763
7.935	0.020861
7.94	0.02068673
7.945	0.02051906
7.95	0.02035016
7.955	0.0201906
7.96	0.02004262
7.965	0.01994567
7.97	0.01984004
7.975	0.01974364
7.98	0.01966708
7.985	0.01952473
7.99	0.01937654
7.995	0.01924997
8	0.01912619
8.005	0.01901599
8.01	0.01890417
8.015	0.01877245
8.02	0.01864017
8.025	0.01853065
8.03	0.01845739
8.035	0.0183747
8.04	0.01829833
8.045	0.01819344
8.05	0.01809409
8.055	0.01800713
8.06	0.01792484
8.065	0.017876
8.07	0.01786036
8.075	0.0178492
8.08	0.01788992
8.085	0.01792785
8.09	0.01799845
8.095	0.01805696
8.1	0.01813476
8.105	0.01822808
8.11	0.01834279
8.115	0.01847184
8.12	0.01859589
8.125	0.01873267
8.13	0.0188486
8.135	0.01894739
8.14	0.0190441
8.145	0.01914289
8.15	0.01923135
8.155	0.01931628
8.16	0.01937937
8.165	0.01946114
8.17	0.01954399
8.175	0.01962484
8.18	0.01970181
8.185	0.01977506
8.19	0.01988133
8.195	0.01999016
8.2	0.02007062
8.205	0.02014393
8.21	0.02019032
8.215	0.02023816
8.22	0.02030861
8.225	0.02036938
8.23	0.02039975
8.235	0.0203892
8.24	0.02035392
8.245	0.02031906
8.25	0.02030673
8.255	0.02029262
8.26	0.0202501
8.265	0.02020682
8.27	0.02011275
8.275	0.02002446
8.28	0.01992953
8.285	0.01978569
8.29	0.01963742
8.295	0.01945193
8.3	0.01926507
8.305	0.01906875
8.31	0.01885958
8.315	0.01863545
8.32	0.01840904
8.325	0.01818307
8.33	0.01795636
8.335	0.01774199
8.34	0.01753573
8.345	0.01732969
8.35	0.01711475
8.355	0.01690507
8.36	0.01670327
8.365	0.01651064
8.37	0.01626787
8.375	0.01601229
8.38	0.01576172
8.385	0.01551234
8.39	0.01526035
8.395	0.01500474
8.4	0.014743
8.405	0.01450442
8.41	0.01426653
8.415	0.01404353
8.42	0.01381445
8.425	0.01354346
8.43	0.01325144
8.435	0.01297644
8.44	0.01272994
8.445	0.01250961
8.45	0.01228274
8.455	0.01201843
8.46	0.01174958
8.465	0.01149999
8.47	0.01125251
8.475	0.011051
8.48	0.01084742
8.485	0.01065105
8.49	0.01049562
8.495	0.01035386
8.5	0.01024478
8.505	0.01014948
8.51	0.01006222
8.515	0.009985843
8.52	0.009923235
8.525	0.009859321
8.53	0.009793292
8.535	0.009725903
8.54	0.00965805
8.545	0.009591795
8.55	0.009521203
8.555	0.009463132
8.56	0.009398863
8.565	0.009342253
8.57	0.009286995
8.575	0.009271316
8.58	0.009266326
8.585	0.009247933
8.59	0.009230195
8.595	0.00921565
8.6	0.009196577
8.605	0.00918744
8.61	0.009164003
8.615	0.00914092
8.62	0.009114434
8.625	0.009085652
8.63	0.009085725
8.635	0.009120368
8.64	0.009158949
8.645	0.00919743
8.65	0.009238969
8.655	0.009302366
8.66	0.00940771
8.665	0.009514851
8.67	0.009622736
8.675	0.009718299
8.68	0.0098035
8.685	0.009889236
8.69	0.009962941
8.695	0.01004466
8.7	0.01010105
8.705	0.01017276
8.71	0.01022987
8.715	0.01028432
8.72	0.01033423
8.725	0.01038171
8.73	0.0104294
8.735	0.01047249
8.74	0.01052188
8.745	0.01059362
8.75	0.01065972
8.755	0.01074635
8.76	0.01081956
8.765	0.01089656
8.77	0.01095831
8.775	0.01101837
8.78	0.01108581
8.785	0.0111632
8.79	0.01126403
8.795	0.01137421
8.8	0.01147955
8.805	0.01159736
8.81	0.01170378
8.815	0.01180681
8.82	0.01190878
8.825	0.01201243
8.83	0.01211813
8.835	0.01222282
8.84	0.01231572
8.845	0.01240248
8.85	0.01249076
8.855	0.01257523
8.86	0.01263143
8.865	0.01265682
8.87	0.01267881
8.875	0.01269893
8.88	0.01272568
8.885	0.01276875
8.89	0.01281206
8.895	0.01286049
8.9	0.0128948
8.905	0.01296149
8.91	0.01300314
8.915	0.01304696
8.92	0.01309042
8.925	0.0131355
8.93	0.01319032
8.935	0.01324565
8.94	0.01330625
8.945	0.0133592
8.95	0.01337218
8.955	0.01338812
8.96	0.01339514
8.965	0.01342777
8.97	0.01346456
8.975	0.01351558
8.98	0.01357436
8.985	0.01363439
8.99	0.01367614
8.995	0.01370023
9	0.01370603
9.005	0.01371406
9.01	0.01370798
9.015	0.01370427
9.02	0.01370242
9.025	0.01371262
9.03	0.01372467
9.035	0.01376393
9.04	0.01380826
9.045	0.01389274
9.05	0.01403354
9.055	0.01419104
9.06	0.01434987
9.065	0.01451774
9.07	0.01477324
9.075	0.01506589
9.08	0.01538701
9.085	0.01571877
9.09	0.01602996
9.095	0.01633881
9.1	0.01664278
9.105	0.01695232
9.11	0.0172289
9.115	0.01751069
9.12	0.01778968
9.125	0.01806776
9.13	0.0183526
9.135	0.01862143
9.14	0.01894338
9.145	0.01926548
9.15	0.01967098
9.155	0.02009447
9.16	0.02054033
9.165	0.02095859
9.17	0.02134363
9.175	0.02171548
9.18	0.02207021
9.185	0.02241106
9.19	0.02273558
9.195	0.02306373
9.2	0.02338156
9.205	0.02370761
9.21	0.0240374
9.215	0.02440915
9.22	0.02479568
9.225	0.02528318
9.23	0.02574858
9.235	0.02624553
9.24	0.02672379
9.245	0.02721612
9.25	0.02769323
9.255	0.0281154
9.26	0.02852079
9.265	0.02891802
9.27	0.02935229
9.275	0.02970355
9.28	0.03021104
9.285	0.03068871
9.29	0.0312167
9.295	0.03173362
9.3	0.03224662
9.305	0.03275564
9.31	0.03325763
9.315	0.03376039
9.32	0.03425878
9.325	0.03475407
9.33	0.03524736
9.335	0.03572336
9.34	0.03620466
9.345	0.03662075
9.35	0.03702999
9.355	0.03734402
9.36	0.03771646
9.365	0.03806014
9.37	0.03851694
9.375	0.03898533
9.38	0.03947949
9.385	0.03997806
9.39	0.04047239
9.395	0.04099274
9.4	0.04150323
9.405	0.04201622
9.41	0.04260019
9.415	0.04316631
9.42	0.04367505
9.425	0.04416543
9.43	0.04458123
9.435	0.04501039
9.44	0.04541478
9.445	0.04582259
9.45	0.04625413
9.455	0.04667178
9.46	0.04713312
9.465	0.04758885
9.47	0.04804846
9.475	0.04848537
9.48	0.04894376
9.485	0.04919195
9.49	0.04943733
9.495	0.04959178
9.5	0.04974777
9.505	0.04989721
9.51	0.05004073
9.515	0.05018249
9.52	0.05031846
9.525	0.05046116
9.53	0.05060728
9.535	0.05074807
9.54	0.05090357
9.545	0.05105583
9.55	0.05122865
9.555	0.05140204
9.56	0.05160784
9.565	0.05174453
9.57	0.05188021
9.575	0.0518544
9.58	0.05181699
9.585	0.05173568
9.59	0.05164598
9.595	0.05155794
9.6	0.0514287
9.605	0.05130143
9.61	0.05116563
9.615	0.05090492
9.62	0.05064737
9.625	0.05041044
9.63	0.05017645
9.635	0.04990481
9.64	0.04960853
9.645	0.04928668
9.65	0.04893971
9.655	0.04851388
9.66	0.04807762
9.665	0.04757027
9.67	0.04706141
9.675	0.04653669
9.68	0.04597318
9.685	0.04539965
9.69	0.04489816
9.695	0.04439344
9.7	0.04393384
9.705	0.04347071
9.71	0.04300013
9.715	0.04252511
9.72	0.04204041
9.725	0.04155467
9.73	0.0410482
9.735	0.04051867
9.74	0.03997893
9.745	0.03940147
9.75	0.03879879
9.755	0.03818983
9.76	0.03755833
9.765	0.03691591
9.77	0.03624508
9.775	0.03557591
9.78	0.03501651
9.785	0.03444898
9.79	0.03390675
9.795	0.03336731
9.8	0.03282326
9.805	0.03230141
9.81	0.03176837
9.815	0.03123326
9.82	0.03076488
9.825	0.03028951
9.83	0.02980706
9.835	0.02929138
9.84	0.02884758
9.845	0.028414
9.85	0.02800503
9.855	0.02760933
9.86	0.02724113
9.865	0.02687902
9.87	0.02657754
9.875	0.0262654
9.88	0.0259472
9.885	0.02567978
9.89	0.02540984
9.895	0.02517962
9.9	0.02498224
9.905	0.02480406
9.91	0.02462447
9.915	0.02445131
9.92	0.02428545
9.925	0.02411895
9.93	0.0239716
9.935	0.02381276
9.94	0.02366688
9.945	0.02352864
9.95	0.02341627
9.955	0.02333348
9.96	0.02324118
9.965	0.02316398
9.97	0.02308655
9.975	0.02307422
9.98	0.02304985
9.985	0.02303357
9.99	0.02302392
9.995	0.02301019
10	0.02297399
10.005	0.02291842
10.01	0.02288222
10.015	0.0228471
10.02	0.02283252
10.025	0.02283934
10.03	0.02284891
10.035	0.0228594
10.04	0.02290546
10.045	0.02294326
10.05	0.02298266
10.055	0.02302826
10.06	0.02307412
10.065	0.02317751
10.07	0.02328762
10.075	0.02336518
10.08	0.0234485
10.085	0.02354328
10.09	0.0236003
10.095	0.02365803
10.1	0.02371412
10.105	0.02370845
10.11	0.02366554
10.115	0.02361789
10.12	0.02357627
10.125	0.02352391
10.13	0.02348313
10.135	0.0234008
10.14	0.02338273
10.145	0.02336742
10.15	0.02334875
10.155	0.02333654
10.16	0.02330226
10.165	0.02326902
10.17	0.0232372
10.175	0.02320867
10.18	0.02318606
10.185	0.02316801
10.19	0.02313342
10.195	0.02309987
10.2	0.02306139
10.205	0.02302228
10.21	0.02299467
10.215	0.02292318
10.22	0.02286354
10.225	0.02277147
10.23	0.0226801
10.235	0.02258373
10.24	0.02249575
10.245	0.02239751
10.25	0.02233579
10.255	0.02227482
10.26	0.02222116
10.265	0.02217346
10.27	0.02207805
10.275	0.02199188
10.28	0.02195937
10.285	0.0219131
10.29	0.02185693
10.295	0.02182962
10.3	0.02180468
10.305	0.02178515
10.31	0.02179587
10.315	0.02182895
10.32	0.02187155
10.325	0.02190262
10.33	0.02194322
10.335	0.02196983
10.34	0.02201628
10.345	0.02196216
10.35	0.02189914
10.355	0.02183288
10.36	0.02175336
10.365	0.02169226
10.37	0.02163632
10.375	0.02158375
10.38	0.02152423
10.385	0.02146026
10.39	0.02139433
10.395	0.02131911
10.4	0.02124479
10.405	0.0211804
10.41	0.02113103
10.415	0.0210773
10.42	0.02103961
10.425	0.02097689
10.43	0.02091816
10.435	0.02085947
10.44	0.0207993
10.445	0.02071619
10.45	0.02062052
10.455	0.02045868
10.46	0.02029631
10.465	0.02012692
10.47	0.01995552
10.475	0.01981301
10.48	0.01964794
10.485	0.01940908
10.49	0.01917955
10.495	0.01895377
10.5	0.01872551
10.505	0.01849046
10.51	0.018253
10.515	0.01801568
10.52	0.01777537
10.525	0.01752231
10.53	0.01727326
10.535	0.01701088
10.54	0.01675432
10.545	0.01649686
10.55	0.0163013
10.555	0.01611068
10.56	0.01592203
10.565	0.01573302
10.57	0.01552811
10.575	0.0153148
10.58	0.01508111
10.585	0.01484782
10.59	0.01462537
10.595	0.01440305
10.6	0.01420336
10.605	0.01399626
10.61	0.01376757
10.615	0.01352668
10.62	0.01328358
10.625	0.01305154
10.63	0.01284173
10.635	0.01264238
10.64	0.01244307
10.645	0.01224428
10.65	0.01206326
10.655	0.01190054
10.66	0.01177878
10.665	0.01165245
10.67	0.01150716
10.675	0.0113611
10.68	0.01121243
10.685	0.01108113
10.69	0.01101566
10.695	0.01095086
10.7	0.01089097
10.705	0.01083135
10.71	0.01077477
10.715	0.01071376
10.72	0.01065086
10.725	0.01059691
10.73	0.010544
10.735	0.01048817
10.74	0.01044084
10.745	0.01039216
10.75	0.01033955
10.755	0.01029009
10.76	0.01024199
10.765	0.0101963
10.77	0.01015848
10.775	0.01012985
10.78	0.01010325
10.785	0.01009415
10.79	0.0100858
10.795	0.01004661
10.8	0.01000568
10.805	0.009953432
10.81	0.009906449
10.815	0.009874836
10.82	0.009849376
10.825	0.009817274
10.83	0.009780426
10.835	0.009728706
10.84	0.009681043
10.845	0.009652588
10.85	0.009624759
10.855	0.009595524
10.86	0.009570554
10.865	0.009558232
10.87	0.009547325
10.875	0.009555165
10.88	0.009563467
10.885	0.009564647
10.89	0.009567868
10.895	0.009571706
10.9	0.009573122
10.905	0.009562878
10.91	0.009552706
10.915	0.009543152
10.92	0.009536374
10.925	0.009530911
10.93	0.009497149
10.935	0.009466053
10.94	0.009432436
10.945	0.00942828
10.95	0.009422328
10.955	0.009418372
10.96	0.009418608
10.965	0.009419279
10.97	0.00942524
10.975	0.009435294
10.98	0.009447135
10.985	0.009462587
10.99	0.009472849
10.995	0.00948528
11	0.009505923
11.005	0.009528171
11.01	0.009549113
11.015	0.009587594
11.02	0.009628942
11.025	0.009690561
11.03	0.009771252
11.035	0.009853722
11.04	0.009940203
11.045	0.01001823
11.05	0.01006069
11.055	0.01010325
11.06	0.01014648
11.065	0.01018307
11.07	0.01021732
11.075	0.01025095
11.08	0.01028581
11.085	0.01032351
11.09	0.01036594
11.095	0.01040507
11.1	0.01044547
11.105	0.01048983
11.11	0.01053965
11.115	0.01059166
11.12	0.01064499
11.125	0.01071363
11.13	0.01078101
11.135	0.01087295
11.14	0.0109559
11.145	0.01105278
11.15	0.01109776
11.155	0.01114522
11.16	0.01119384
11.165	0.01124038
11.17	0.01128762
11.175	0.01132833
11.18	0.01136229
11.185	0.01138711
11.19	0.01140879
11.195	0.01143368
11.2	0.01145527
11.205	0.0114831
11.21	0.01151235
11.215	0.01154572
11.22	0.01155068
11.225	0.01155824
11.23	0.01152983
11.235	0.01148102
11.24	0.01144402
11.245	0.0114084
11.25	0.01137524
11.255	0.01135594
11.26	0.01133696
11.265	0.011321
11.27	0.01130433
11.275	0.0112872
11.28	0.01127119
11.285	0.01125071
11.29	0.01122452
11.295	0.01119748
11.3	0.01117103
11.305	0.01114164
11.31	0.01110896
11.315	0.01107545
11.32	0.01103724
11.325	0.01100208
11.33	0.01093878
11.335	0.01088005
11.34	0.01080094
11.345	0.01073223
11.35	0.01063891
11.355	0.01057636
11.36	0.0105134
11.365	0.01044858
11.37	0.01038121
11.375	0.01031172
11.38	0.01024129
11.385	0.01017416
11.39	0.01011398
11.395	0.01005376
11.4	0.009992938
11.405	0.009935357
11.41	0.009906485
11.415	0.009888293
11.42	0.009886596
11.425	0.009903137
11.43	0.009916176
11.435	0.00994943
11.44	0.009993945
11.445	0.01005771
11.45	0.01012648
11.455	0.01027381
11.46	0.01043945
11.465	0.01060749
11.47	0.01081429
11.475	0.01102066
11.48	0.01124761
11.485	0.01148307
11.49	0.01175836
11.495	0.01203877
11.5	0.01232286
11.505	0.01260842
11.51	0.01288967
11.515	0.01320016
11.52	0.01350374
11.525	0.01380963
11.53	0.01411073
11.535	0.01442366
11.54	0.01473161
11.545	0.01504217
11.55	0.01534004
11.555	0.01564672
11.56	0.01594221
11.565	0.01622968
11.57	0.01651626
11.575	0.01681079
11.58	0.01710114
11.585	0.01739158
11.59	0.01767729
11.595	0.01799796
11.6	0.01832046
11.605	0.01863594
11.61	0.01895071
11.615	0.01924796
11.62	0.01953968
11.625	0.01982158
11.63	0.02009166
11.635	0.02041069
11.64	0.02073112
11.645	0.02106081
11.65	0.02134704
11.655	0.02162576
11.66	0.02182865
11.665	0.02204231
11.67	0.02224961
11.675	0.02242232
11.68	0.02259314
11.685	0.02276222
11.69	0.02291765
11.695	0.02302935
11.7	0.02313765
11.705	0.02326151
11.71	0.02337723
11.715	0.02357946
11.72	0.02374521
11.725	0.02392176
11.73	0.02410439
11.735	0.02439381
11.74	0.02466926
11.745	0.02496909
11.75	0.02543524
11.755	0.02589591
11.76	0.02653504
11.765	0.02717058
11.77	0.02782024
11.775	0.02846795
11.78	0.02910138
11.785	0.02975887
11.79	0.03040406
11.795	0.03109009
11.8	0.03172923
11.805	0.03235305
11.81	0.03297133
11.815	0.03358444
11.82	0.03421713
11.825	0.03482811
11.83	0.03546047
11.835	0.03609865
11.84	0.03666908
11.845	0.03722755
11.85	0.03776792
11.855	0.03831791
11.86	0.03886936
11.865	0.03946467
11.87	0.04002371
11.875	0.04058016
11.88	0.0411289
11.885	0.04167176
11.89	0.04219521
11.895	0.04271596
11.9	0.04325121
11.905	0.04377518
11.91	0.04426845
11.915	0.0447599
11.92	0.04515473
11.925	0.04555465
11.93	0.04593892
11.935	0.04630592
11.94	0.04655568
11.945	0.04681032
11.95	0.04702919
11.955	0.04706401
11.96	0.04710008
11.965	0.04692553
11.97	0.04673788
11.975	0.04651709
11.98	0.04627637
11.985	0.04601883
11.99	0.04571071
11.995	0.04540445
12	0.0450256
12.005	0.04464506
12.01	0.0442573
12.015	0.04385976
12.02	0.04344998
12.025	0.0429778
12.03	0.04250664
12.035	0.04197468
12.04	0.04141232
12.045	0.04086223
12.05	0.04030901
12.055	0.03974769
12.06	0.03916994
12.065	0.03856565
12.07	0.03788877
12.075	0.03721614
12.08	0.03652319
12.085	0.03582548
12.09	0.03511153
12.095	0.03438503
12.1	0.03364092
12.105	0.03285845
12.11	0.03206264
12.115	0.03126903
12.12	0.03044992
12.125	0.02967904
12.13	0.02888408
12.135	0.02807628
12.14	0.02725835
12.145	0.02650522
12.15	0.02571848
12.155	0.02494777
12.16	0.02432586
12.165	0.02368683
